System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:44:33:249, 28863228369390,  300.752,   14.000,  800,   2.788, 571.592, 158.776,   0.923,  93.809,  26.058, 43,  0,   0.037,   0.234,   0.065,  25.000,  350,   0.000
14:44:34:254, 28865736562303,  301.758,   15.000,  800,   2.651, 574.257, 159.516,   0.772,  94.586,  26.274, 42,  0,   0.032,   0.267,   0.074,  25.000,  350,   0.000
14:44:35:260, 28868245540803,  302.764,   14.000,  800,   2.627, 576.899, 160.250,   0.728,  95.318,  26.477, 43,  0,   0.046,   0.313,   0.087,  25.000,  350,   0.000
14:44:36:269, 28870763240328,  303.773,   16.000,  800,   2.740, 579.665, 161.018,   0.827,  96.153,  26.709, 41,  0,   0.034,   0.347,   0.096,  25.000,  350,   0.000
14:44:37:282, 28873288888153,  304.786,   16.000,  800,   2.712, 582.411, 161.781,   0.798,  96.961,  26.934, 44,  0,   0.038,   0.386,   0.107,  25.000,  350,   0.000
14:44:38:293, 28875809608803,  305.796,   16.000,  800,   2.719, 585.159, 162.544,   0.799,  97.768,  27.158, 43,  0,   0.039,   0.425,   0.118,  25.000,  350,   0.000
14:44:39:311, 28878350407695,  306.815,   69.000, 3000,  11.008, 596.372, 165.659,   8.514, 106.440,  29.567, 58,  0,   0.179,   0.608,   0.169,  25.000,  350,   0.000
14:44:40:319, 28880863223275,  307.822,   49.000, 3000,  12.694, 609.160, 169.211,   9.323, 115.832,  32.176, 54,  0,   0.715,   1.328,   0.369,  25.000,  350,   0.000
14:44:41:333, 28883394144113,  308.837,   53.000, 2600,  10.463, 619.777, 172.160,   7.252, 123.190,  34.220, 56,  0,   0.677,   2.015,   0.560,  25.000,  350,   0.000
14:44:42:334, 28885891470962,  309.838,   47.000, 1300,  10.712, 630.501, 175.139,   7.524, 130.723,  36.312, 53,  0,   0.636,   2.652,   0.737,  25.000,  350,   0.000
14:44:43:341, 28888400839010,  310.844,   44.000, 1200,   8.476, 639.029, 177.508,   5.449, 136.204,  37.835, 51,  0,   0.582,   3.238,   0.899,  25.000,  350,   0.000
14:44:44:353, 28890926752055,  311.857,   45.000, 1900,   6.903, 646.020, 179.450,   4.049, 140.305,  38.974, 51,  0,   0.466,   3.710,   1.031,  25.000,  350,   0.000
14:44:45:359, 28893436028938,  312.863,   43.000, 1300,  10.130, 656.210, 182.281,   6.951, 147.297,  40.916, 53,  0,   0.645,   4.358,   1.211,  25.000,  350,   0.000
14:44:46:379, 28895979745810,  313.883,   43.000, 3000,   9.238, 665.632, 184.898,   6.172, 153.591,  42.664, 54,  0,   0.587,   4.957,   1.377,  25.000,  350,   0.000
14:44:47:385, 28898489860849,  314.889,   50.000, 2300,   9.958, 675.652, 187.681,   6.744, 160.378,  44.549, 58,  0,   0.685,   5.646,   1.568,  25.000,  350,   0.000
14:44:48:408, 28901041343009,  315.912,   49.000, 1300,   9.503, 685.372, 190.381,   6.579, 167.108,  46.419, 52,  0,   0.471,   6.128,   1.702,  25.000,  350,   0.000
14:44:49:430, 28903590517172,  316.934,   57.000, 3000,   9.808, 695.396, 193.166,   6.980, 174.242,  48.401, 59,  0,   0.372,   6.508,   1.808,  25.000,  650,   0.000
14:44:50:449, 28906131826001,  317.953,   51.000, 3000,  11.490, 707.102, 196.417,   8.207, 182.603,  50.723, 59,  0,   0.701,   7.223,   2.006,  25.000,  350,   0.000
14:44:51:455, 28908640814075,  318.959,   60.000, 2900,  13.762, 720.946, 200.263,  10.079, 192.741,  53.539, 59,  0,   0.906,   8.134,   2.259,  25.000,  650,   0.000
14:44:52:460, 28911147454307,  319.963,   46.000, 3000,  10.898, 731.897, 203.305,   7.711, 200.489,  55.691, 60,  0,   0.610,   8.746,   2.430,  25.000,  350,   0.000
14:44:53:465, 28913654098118,  320.968,   52.000, 2900,  10.748, 742.698, 206.305,   7.203, 207.727,  57.702, 59,  0,   0.891,   9.642,   2.678,  25.000,  350,   0.000
14:44:54:470, 28916161739760,  321.974,   51.000, 3000,  11.836, 754.597, 209.610,   8.541, 216.314,  60.087, 59,  0,   0.663,  10.309,   2.864,  25.000,  350,   0.000
14:44:55:476, 28918670503993,  322.980,   52.000, 3000,  11.202, 765.864, 212.740,   7.712, 224.070,  62.242, 59,  0,   0.808,  11.121,   3.089,  25.000,  350,   0.000
14:44:56:481, 28921177322484,  323.985,   47.000, 1200,  12.294, 778.220, 216.172,   8.676, 232.790,  64.664, 58,  0,   0.911,  12.037,   3.344,  25.000,  350,   0.000
14:44:57:501, 28923723364687,  325.005,   57.000, 3000,   9.528, 787.946, 218.874,   6.169, 239.087,  66.413, 59,  0,   0.754,  12.807,   3.557,  25.000,  350,   0.000
14:44:58:507, 28926232063703,  326.011,   49.000, 3000,  11.793, 799.806, 222.168,   8.358, 247.494,  68.748, 60,  0,   0.757,  13.568,   3.769,  25.000,  350,   0.000
14:44:59:512, 28928737612416,  327.015,   58.000, 3000,  14.091, 813.961, 226.100,  10.084, 257.623,  71.562, 64,  0,   1.145,  14.718,   4.088,  25.000,  350,   0.000
14:45:00:536, 28931292909936,  328.040,   47.000, 3000,  12.319, 826.581, 229.606,   8.823, 266.662,  74.073, 64,  0,   0.812,  15.550,   4.319,  25.000,  650,   0.000
14:45:01:539, 28933794523760,  329.043,   51.000, 3000,  12.808, 839.426, 233.174,   9.171, 275.860,  76.628, 61,  0,   0.866,  16.419,   4.561,  25.000,  350,   0.000
14:45:02:544, 28936300286260,  330.047,   50.000, 3000,  10.216, 849.689, 236.025,   6.805, 282.696,  78.527, 60,  0,   0.782,  17.204,   4.779,  25.000,  350,   0.000
14:45:03:580, 28938885128090,  331.084,   50.000, 3000,  12.888, 863.044, 239.734,   9.224, 292.254,  81.182, 62,  0,   0.924,  18.161,   5.045,  25.000,  350,   0.000
14:45:04:586, 28941394132244,  332.090,   47.000, 3000,  12.269, 875.385, 243.162,   8.783, 301.089,  83.636, 61,  0,   0.774,  18.940,   5.261,  25.000,  350,   0.000
14:45:05:591, 28943900870719,  333.095,   50.000, 3000,  11.888, 887.332, 246.481,   8.454, 309.585,  85.996, 65,  0,   0.754,  19.698,   5.472,  25.000,  650,   0.000
14:45:06:596, 28946409147142,  334.100,   48.000, 3000,  12.464, 899.866, 249.963,   8.940, 318.575,  88.493, 64,  0,   0.829,  20.532,   5.703,  25.000,  350,   0.000
14:45:07:617, 28948954181788,  335.120,   44.000, 3000,  11.752, 911.856, 253.293,   8.284, 327.027,  90.841, 61,  0,   0.780,  21.328,   5.924,  25.000,  350,   0.000
14:45:08:623, 28951463340815,  336.126,   46.000, 3000,  12.418, 924.348, 256.763,   8.903, 335.983,  93.329, 65,  0,   0.824,  22.157,   6.155,  25.000,  350,   0.000
14:45:09:644, 28954011636269,  337.148,   48.000, 3000,   9.787, 934.347, 259.541,   6.574, 342.700,  95.194, 62,  0,   0.643,  22.813,   6.337,  25.000,  350,   0.000
14:45:10:665, 28956556982236,  338.168,   46.000, 3000,  10.141, 944.695, 262.415,   6.933, 349.774,  97.160, 61,  0,   0.609,  23.435,   6.510,  25.000,  350,   0.000
14:45:11:678, 28959085783029,  339.182,   47.000, 3000,  10.607, 955.448, 265.402,   7.240, 357.114,  99.198, 62,  0,   0.759,  24.204,   6.723,  25.000,  350,   0.000
14:45:12:684, 28961593894120,  340.188,   50.000, 1900,   9.290, 964.789, 267.997,   5.844, 362.990, 100.831, 59,  0,   0.824,  25.032,   6.953,  25.000,  350,   0.000
14:45:13:691, 28964106129360,  341.195,   43.000, 3000,  11.541, 976.413, 271.226,   8.132, 371.181, 103.106, 63,  0,   0.744,  25.781,   7.161,  25.000,  350,   0.000
14:45:14:710, 28966648919698,  342.214,   53.000, 1900,   7.920, 984.487, 273.469,   4.851, 376.126, 104.480, 59,  0,   0.559,  26.351,   7.320,  25.000,  350,   0.000
14:45:15:716, 28969155767558,  343.219,   43.000, 2900,  11.172, 995.715, 276.588,   7.656, 383.821, 106.617, 63,  0,   0.849,  27.204,   7.557,  25.000,  350,   0.000
14:45:16:722, 28971666698325,  344.226,   40.000, 1300,  11.204,1006.993, 279.720,   7.940, 391.814, 108.837, 60,  0,   0.653,  27.861,   7.739,  25.000,  350,   0.000
14:45:17:733, 28974187729938,  345.237,   48.000,  800,   7.451,1014.524, 281.812,   4.719, 396.584, 110.162, 61,  0,   0.363,  28.228,   7.841,  25.000,  350,   0.000
14:45:18:737, 28976692952183,  346.241,   45.000, 1300,   7.976,1022.535, 284.038,   5.000, 401.606, 111.557, 59,  0,   0.548,  28.778,   7.994,  25.000,  350,   0.000
14:45:19:758, 28979238672722,  347.262,   44.000, 3000,  10.412,1033.162, 286.989,   7.356, 409.114, 113.643, 63,  0,   0.505,  29.293,   8.137,  25.000,  350,   0.000
14:45:20:780, 28981787285751,  348.283,   44.000, 3000,  11.978,1045.400, 290.389,   8.483, 417.781, 116.050, 62,  0,   0.823,  30.134,   8.370,  25.000,  650,   0.000
14:45:21:785, 28984294996290,  349.289,   45.000,  800,  12.080,1057.545, 293.763,   8.718, 426.546, 118.485, 65,  0,   0.694,  30.831,   8.564,  25.000,  650,   0.000
14:45:22:792, 28986805864783,  350.295,   44.000, 1000,  10.168,1067.781, 296.606,   6.993, 433.585, 120.440, 59,  0,   0.584,  31.419,   8.727,  25.000,  650,   0.000
14:45:23:799, 28989317062329,  351.302,   49.000, 3000,  11.047,1078.902, 299.695,   7.497, 441.133, 122.537, 63,  0,   0.869,  32.293,   8.970,  25.000,  350,   0.000
14:45:24:804, 28991824734304,  352.308,   47.000, 3000,  11.122,1090.084, 302.801,   7.589, 448.763, 124.656, 66,  0,   0.862,  33.160,   9.211,  25.000,  350,   0.000
14:45:25:824, 28994369517561,  353.328,   41.000, 3000,  11.367,1101.681, 306.022,   8.151, 457.079, 126.966, 64,  0,   0.585,  33.757,   9.377,  25.000,  350,   0.000
14:45:26:832, 28996884778575,  354.336,   42.000, 3000,  11.627,1113.405, 309.279,   8.294, 465.442, 129.290, 67,  0,   0.690,  34.453,   9.570,  25.000,  350,   0.000
14:45:27:865, 28999459746833,  355.368,   44.000, 3000,  10.211,1123.947, 312.207,   7.131, 472.804, 131.334, 66,  0,   0.539,  35.009,   9.725,  25.000,  350,   0.000
14:45:28:889, 29002013883379,  356.392,   43.000, 3000,  11.262,1135.478, 315.411,   7.897, 480.890, 133.581, 63,  0,   0.721,  35.748,   9.930,  25.000,  350,   0.000
14:45:29:894, 29004520765134,  357.397,   50.000, 3000,   9.175,1144.700, 317.972,   5.905, 486.824, 135.229, 65,  0,   0.692,  36.443,  10.123,  25.000,  350,   0.000
14:45:30:917, 29007073790375,  358.421,   43.000, 3000,  11.679,1156.654, 321.293,   8.223, 495.241, 137.567, 68,  0,   0.778,  37.240,  10.344,  25.000,  350,   0.000
14:45:31:922, 29009580545285,  359.426,   49.000, 3000,   8.273,1164.968, 323.602,   5.214, 500.480, 139.022, 65,  0,   0.579,  37.822,  10.506,  25.000,  650,   0.000
14:45:32:942, 29012125111483,  360.446,   43.000, 3000,  11.417,1176.615, 326.838,   7.989, 508.630, 141.286, 66,  0,   0.753,  38.590,  10.719,  25.000,  350,   0.000
14:45:33:964, 29014673815457,  361.468,   48.000, 3000,   9.045,1185.858, 329.405,   5.791, 514.547, 142.930, 63,  0,   0.697,  39.303,  10.917,  25.000,  350,   0.000
14:45:34:987, 29017224953466,  362.491,   44.000, 1300,  11.808,1197.935, 332.760,   8.364, 523.102, 145.306, 63,  0,   0.775,  40.095,  11.138,  25.000,  350,   0.000
14:45:36:005, 29019765308259,  363.509,   44.000, 3000,  10.920,1209.056, 335.849,   7.711, 530.955, 147.488, 65,  0,   0.594,  40.700,  11.306,  25.000,  350,   0.000
14:45:37:016, 29022286451615,  364.520,   41.000, 3000,  11.648,1220.830, 339.119,   8.305, 539.349, 149.819, 67,  0,   0.707,  41.415,  11.504,  25.000,  350,   0.000
14:45:38:018, 29024785765277,  365.522,   43.000, 1300,   9.698,1230.547, 341.819,   6.532, 545.894, 151.637, 62,  0,   0.611,  42.027,  11.674,  25.000,  350,   0.000
14:45:39:024, 29027294171086,  366.528,   46.000, 3000,   9.369,1239.969, 344.436,   6.308, 552.238, 153.399, 66,  0,   0.512,  42.542,  11.817,  25.000,  350,   0.000
14:45:40:032, 29029808260053,  367.535,   45.000, 1300,  10.047,1250.095, 347.249,   6.716, 559.007, 155.280, 63,  0,   0.729,  43.277,  12.021,  25.000,  350,   0.000
14:45:41:053, 29032355657461,  368.557,   39.000, 3000,  11.296,1261.632, 350.453,   8.070, 567.249, 157.569, 68,  0,   0.629,  43.919,  12.200,  25.000,  350,   0.000
14:45:42:074, 29034902902928,  369.578,   41.000, 3000,  11.506,1273.382, 353.717,   8.218, 575.641, 159.900, 67,  0,   0.643,  44.576,  12.382,  25.000,  350,   0.000
14:45:43:083, 29037419214319,  370.587,   47.000, 2900,  10.784,1284.261, 356.739,   7.370, 583.076, 161.966, 67,  0,   0.764,  45.346,  12.596,  25.000,  350,   0.000
14:45:44:090, 29039930466801,  371.593,   44.000, 3000,  10.737,1295.071, 359.742,   7.293, 590.418, 164.005, 67,  0,   0.792,  46.143,  12.818,  25.000,  650,   0.000
14:45:45:096, 29042439315138,  372.599,   45.000, 1300,  10.096,1305.226, 362.563,   6.795, 597.253, 165.904, 63,  0,   0.676,  46.823,  13.006,  25.000,  350,   0.000
14:45:46:116, 29044984232676,  373.620,   45.000, 3000,  10.433,1315.871, 365.520,   7.170, 604.569, 167.936, 66,  0,   0.685,  47.522,  13.201,  25.000,  350,   0.000
14:45:47:136, 29047529936866,  374.640,   43.000, 2900,   9.783,1325.855, 368.293,   6.862, 611.572, 169.881, 67,  0,   0.432,  47.963,  13.323,  25.000,  350,   0.000
14:45:48:141, 29050035052782,  375.644,   38.000, 3000,  11.145,1337.048, 371.402,   8.038, 619.644, 172.123, 67,  0,   0.534,  48.500,  13.472,  25.000,  350,   0.000
14:45:49:145, 29052540481538,  376.649,   44.000, 3000,   9.535,1346.625, 374.063,   6.567, 626.240, 173.956, 66,  0,   0.483,  48.985,  13.607,  25.000,  350,   0.000
14:45:50:151, 29055049230111,  377.655,   48.000, 3000,  11.290,1357.981, 377.217,   7.761, 634.046, 176.124, 68,  0,   0.834,  49.824,  13.840,  25.000,  350,   0.000
14:45:51:172, 29057595323697,  378.675,   42.000, 3000,  11.784,1370.009, 380.558,   8.364, 642.584, 178.496, 70,  0,   0.723,  50.562,  14.045,  25.000,  350,   0.000
14:45:52:193, 29060142070486,  379.696,   46.000, 1300,  11.232,1381.477, 383.744,   7.805, 650.553, 180.709, 66,  0,   0.761,  51.339,  14.261,  25.000,  350,   0.000
14:45:53:213, 29062686709225,  380.717,   50.000, 2900,   9.830,1391.505, 386.529,   6.343, 657.024, 182.507, 67,  0,   0.832,  52.188,  14.497,  25.000,  350,   0.000
14:45:54:223, 29065205278600,  381.726,   50.000, 1900,  10.643,1402.251, 389.514,   7.212, 664.306, 184.530, 64,  0,   0.745,  52.940,  14.706,  25.000,  350,   0.000
14:45:55:241, 29067745517948,  382.745,   46.000, 1300,   9.925,1412.359, 392.322,   6.641, 671.069, 186.408, 63,  0,   0.688,  53.641,  14.900,  25.000,  350,   0.000
14:45:56:261, 29070290804259,  383.765,   49.000, 2900,   9.933,1422.495, 395.138,   6.521, 677.723, 188.256, 66,  0,   0.773,  54.430,  15.119,  25.000,  650,   0.000
14:45:57:267, 29072800111180,  384.771,   51.000, 1300,   8.769,1431.316, 397.588,   5.715, 683.472, 189.853, 65,  0,   0.503,  54.936,  15.260,  25.000,  350,   0.000
14:45:58:280, 29075326525828,  385.784,   51.000, 3000,  11.574,1443.039, 400.844,   8.034, 691.610, 192.114, 70,  0,   0.842,  55.789,  15.497,  25.000,  350,   0.000
14:45:59:300, 29077868967235,  386.803,   53.000, 1700,   8.025,1451.219, 403.116,   4.814, 696.517, 193.477, 64,  0,   0.650,  56.451,  15.681,  25.000,  350,   0.000
14:46:00:324, 29080423409385,  387.827,   52.000, 2900,   9.517,1460.965, 405.824,   6.239, 702.906, 195.252, 67,  0,   0.673,  57.141,  15.872,  25.000,  650,   0.000
14:46:01:346, 29082972597105,  388.849,   43.000, 1300,   9.574,1470.750, 408.542,   6.447, 709.494, 197.082, 64,  0,   0.588,  57.741,  16.039,  25.000,  350,   0.000
14:46:02:364, 29085513443207,  389.868,   49.000, 3000,   8.186,1479.088, 410.858,   4.955, 714.542, 198.484, 64,  0,   0.687,  58.441,  16.234,  25.000,  350,   0.000
14:46:03:371, 29088023379766,  390.874,   46.000, 3000,  12.011,1491.174, 414.215,   8.314, 722.908, 200.808, 69,  0,   0.944,  59.391,  16.498,  25.000,  350,   0.000
14:46:04:378, 29090535676630,  391.881,   45.000, 1900,   9.784,1501.028, 416.952,   6.477, 729.432, 202.620, 65,  0,   0.689,  60.086,  16.690,  25.000,  350,   0.000
14:46:05:414, 29093122071233,  392.918,   49.000, 3000,   7.766,1509.081, 419.189,   4.668, 734.272, 203.964, 68,  0,   0.556,  60.662,  16.850,  25.000,  350,   0.000
14:46:06:434, 29095665101707,  393.938,   41.000, 3000,  11.892,1521.205, 422.557,   8.304, 742.738, 206.316, 68,  0,   0.885,  61.564,  17.101,  25.000,  350,   0.000
14:46:07:440, 29098172871504,  394.943,   48.000, 3000,   9.688,1530.945, 425.263,   6.492, 749.265, 208.129, 70,  0,   0.613,  62.180,  17.272,  25.000,  350,   0.000
14:46:08:460, 29100718345422,  395.964,   49.000, 3000,   9.370,1540.507, 427.919,   6.019, 755.407, 209.835, 68,  0,   0.740,  62.935,  17.482,  25.000,  350,   0.000
14:46:09:466, 29103227612125,  396.970,   49.000, 1300,   9.359,1549.923, 430.534,   6.065, 761.509, 211.530, 65,  0,   0.691,  63.630,  17.675,  25.000,  350,   0.000
14:46:10:486, 29105772459366,  397.990,   50.000, 3000,   9.240,1559.350, 433.153,   5.959, 767.589, 213.219, 70,  0,   0.668,  64.312,  17.864,  25.000,  650,   0.000
14:46:11:492, 29108281164941,  398.996,   47.000, 2900,   9.944,1569.352, 435.931,   6.456, 774.082, 215.023, 69,  0,   0.841,  65.157,  18.099,  25.000,  350,   0.000
14:46:12:503, 29110801783794,  400.006,   46.000, 1300,   9.580,1579.033, 438.620,   6.334, 780.483, 216.801, 64,  0,   0.666,  65.831,  18.286,  25.000,  650,   0.000
14:46:13:518, 29113333609172,  401.021,   47.000, 3000,   8.625,1587.787, 441.052,   5.584, 786.150, 218.375, 68,  0,   0.516,  66.354,  18.432,  25.000,  350,   0.000
14:46:14:522, 29115839326764,  402.026,   44.000, 3000,  11.406,1599.245, 444.235,   7.987, 794.174, 220.604, 68,  0,   0.756,  67.114,  18.643,  25.000,  350,   0.000
14:46:15:543, 29118384380004,  403.046,   54.000, 3000,   9.106,1608.536, 446.816,   5.845, 800.137, 222.260, 69,  0,   0.695,  67.823,  18.840,  25.000,  350,   0.000
14:46:16:549, 29120895907298,  404.053,   48.000, 1300,   8.025,1616.616, 449.060,   5.066, 805.238, 223.677, 65,  0,   0.488,  68.314,  18.976,  25.000,  350,   0.000
14:46:17:554, 29123403033898,  405.058,   46.000, 1900,   6.793,1623.444, 450.957,   3.880, 809.138, 224.761, 64,  0,   0.480,  68.797,  19.110,  25.000,  350,   0.000
14:46:18:575, 29125947378375,  406.078,   43.000, 3000,  11.639,1635.316, 454.254,   8.359, 817.664, 227.129, 70,  0,   0.651,  69.462,  19.295,  25.000,  350,   0.000
14:46:19:596, 29128494884287,  407.100,   44.000, 3000,  12.105,1647.679, 457.689,   8.590, 826.437, 229.566, 69,  0,   0.787,  70.265,  19.518,  25.000,  350,   0.000
14:46:20:601, 29131001367238,  408.104,   50.000, 3000,   9.627,1657.353, 460.376,   6.411, 832.880, 231.356, 68,  0,   0.619,  70.887,  19.691,  25.000,  350,   0.000
14:46:21:606, 29133509088240,  409.110,   45.000, 1900,   9.456,1666.859, 463.017,   6.268, 839.182, 233.106, 66,  0,   0.597,  71.487,  19.858,  25.000,  650,   0.000
14:46:22:618, 29136034412529,  410.122,   49.000, 1300,  10.111,1677.096, 465.860,   6.776, 846.041, 235.012, 67,  0,   0.670,  72.166,  20.046,  25.000,  350,   0.000
14:46:23:632, 29138561643876,  411.135,   41.000, 3000,  11.603,1688.851, 469.125,   8.215, 854.365, 237.324, 68,  0,   0.732,  72.907,  20.252,  25.000,  650,   0.000
14:46:24:637, 29141069189347,  412.141,   47.000, 1300,   9.880,1698.784, 471.884,   6.606, 861.006, 239.168, 65,  0,   0.668,  73.579,  20.439,  25.000,  350,   0.000
14:46:25:658, 29143615613925,  413.162,   46.000, 3000,  10.413,1709.414, 474.837,   7.214, 868.371, 241.214, 68,  0,   0.581,  74.171,  20.603,  25.000,  350,   0.000
14:46:26:664, 29146125635711,  414.168,   46.000, 1300,   9.398,1718.871, 477.464,   6.320, 874.730, 242.981, 65,  0,   0.528,  74.703,  20.751,  25.000,  650,   0.000
14:46:27:684, 29148670559535,  415.188,   44.000, 3000,  11.873,1730.985, 480.829,   8.369, 883.269, 245.353, 70,  0,   0.801,  75.520,  20.978,  25.000,  350,   0.000
14:46:28:703, 29151212892709,  416.207,   43.000, 2900,  11.529,1742.736, 484.093,   8.084, 891.509, 247.641, 68,  0,   0.750,  76.285,  21.190,  25.000,  350,   0.000
14:46:29:710, 29153723031566,  417.214,   47.000, 1300,   8.812,1751.604, 486.557,   5.575, 897.119, 249.200, 65,  0,   0.665,  76.954,  21.376,  25.000,  350,   0.000
14:46:30:717, 29156234207985,  418.220,   46.000, 3000,  12.470,1764.158, 490.044,   8.746, 905.925, 251.646, 73,  0,   0.965,  77.926,  21.646,  25.000,  650,   0.000
14:46:31:728, 29158756519469,  419.232,   47.000, 2900,  11.696,1775.986, 493.329,   8.053, 914.068, 253.908, 69,  0,   0.886,  78.822,  21.895,  25.000,  350,   0.000
14:46:32:732, 29161260480131,  420.236,   47.000, 3000,  10.944,1786.972, 496.381,   7.443, 921.540, 255.983, 70,  0,   0.834,  79.659,  22.127,  25.000,  650,   0.000
14:46:33:737, 29163767680484,  421.241,   46.000, 3000,   9.486,1796.507, 499.030,   6.298, 927.870, 257.742, 68,  0,   0.627,  80.289,  22.302,  25.000,  350,   0.000
14:46:34:743, 29166277835797,  422.247,   51.000, 1300,   9.639,1806.207, 501.724,   6.303, 934.213, 259.504, 66,  0,   0.689,  80.982,  22.495,  25.000,  350,   0.000
14:46:35:749, 29168786837350,  423.253,   50.000, 3000,  10.159,1816.426, 504.563,   6.728, 940.980, 261.383, 69,  0,   0.790,  81.777,  22.716,  25.000,  650,   0.000
14:46:36:769, 29171331221584,  424.273,   44.000, 3000,  10.330,1826.963, 507.490,   7.028, 948.149, 263.375, 70,  0,   0.691,  82.482,  22.912,  25.000,  350,   0.000
14:46:37:790, 29173876641840,  425.293,   44.000, 2900,  10.914,1838.100, 510.583,   7.453, 955.755, 265.487, 72,  0,   0.786,  83.285,  23.135,  25.000,  650,   0.000
14:46:38:795, 29176384179766,  426.299,   46.000, 3000,   9.800,1847.952, 513.320,   6.495, 962.284, 267.301, 69,  0,   0.720,  84.009,  23.336,  25.000,  350,   0.000
14:46:39:831, 29178969274831,  427.335,   52.000, 1500,   8.633,1856.899, 515.805,   5.294, 967.771, 268.825, 66,  0,   0.756,  84.792,  23.553,  25.000,  350,   0.000
14:46:40:852, 29181514403113,  428.356,   46.000, 3000,  10.161,1867.267, 518.685,   6.798, 974.708, 270.752, 68,  0,   0.713,  85.520,  23.756,  25.000,  350,   0.000
14:46:41:872, 29184060197181,  429.376,   46.000, 3000,  10.052,1877.527, 521.535,   6.699, 981.545, 272.651, 71,  0,   0.707,  86.241,  23.956,  25.000,  350,   0.000
14:46:42:895, 29186610431405,  430.399,   45.000, 1900,   7.999,1885.705, 523.807,   4.816, 986.469, 274.019, 65,  0,   0.645,  86.900,  24.139,  25.000,  350,   0.000
14:46:43:916, 29189158832773,  431.420,   46.000, 1300,   9.652,1895.566, 526.546,   6.366, 992.974, 275.826, 66,  0,   0.692,  87.607,  24.335,  25.000,  350,   0.000
14:46:44:952, 29191742082300,  432.456,   42.000, 3000,  10.321,1906.255, 529.515,   7.157,1000.386, 277.885, 70,  0,   0.600,  88.229,  24.508,  25.000,  350,   0.000
14:46:45:973, 29194287582123,  433.476,   45.000, 3000,   6.152,1912.533, 531.259,   3.475,1003.933, 278.870, 68,  0,   0.346,  88.582,  24.606,  25.000,  350,   0.000
14:46:46:985, 29196813621481,  434.489,   39.000, 1300,   9.447,1922.100, 533.917,   6.433,1010.447, 280.680, 66,  0,   0.500,  89.088,  24.747,  25.000,  350,   0.000
14:46:47:991, 29199321460151,  435.494,   42.000, 3000,  10.527,1932.683, 536.857,   7.523,1018.011, 282.781, 71,  0,   0.453,  89.544,  24.873,  25.000,  350,   0.000
14:46:49:002, 29201844498804,  436.506,   49.000, 3000,   9.146,1941.934, 539.426,   6.153,1024.235, 284.510, 69,  0,   0.479,  90.028,  25.008,  25.000,  350,   0.000
14:46:50:007, 29204350269498,  437.511,   42.000, 3000,  11.598,1953.586, 542.663,   8.092,1032.364, 286.768, 71,  0,   0.827,  90.858,  25.238,  25.000,  350,   0.000
14:46:51:012, 29206856548713,  438.515,   44.000, 3000,  10.533,1964.170, 545.603,   7.158,1039.556, 288.766, 70,  0,   0.724,  91.586,  25.441,  25.000,  350,   0.000
14:46:52:016, 29209361052255,  439.519,   48.000, 1100,  12.116,1976.335, 548.982,   8.645,1048.236, 291.177, 69,  0,   0.782,  92.371,  25.659,  25.000,  350,   0.000
14:46:53:099, 29212063336233,  440.603,   62.000, 2900,  13.007,1990.426, 552.896,   9.499,1058.527, 294.035, 72,  0,   0.768,  93.203,  25.890,  25.000,  650,   0.000
14:46:54:120, 29214609505916,  441.624,   46.000, 3000,  12.152,2002.831, 556.342,   8.682,1067.389, 296.497, 72,  0,   0.745,  93.963,  26.101,  25.000,  350,   0.000
14:46:55:125, 29217117239336,  442.629,   46.000, 3000,  12.415,2015.313, 559.809,   8.844,1076.280, 298.967, 71,  0,   0.833,  94.801,  26.334,  25.000,  350,   0.000
14:46:56:147, 29219664645218,  443.650,   48.000, 1300,  11.577,2027.136, 563.093,   8.110,1084.562, 301.267, 69,  0,   0.764,  95.582,  26.550,  25.000,  650,   0.000
14:46:57:156, 29222183284390,  444.660,   47.000, 1200,   9.693,2036.924, 565.812,   6.539,1091.165, 303.101, 68,  0,   0.547,  96.134,  26.704,  25.000,  350,   0.000
14:46:58:172, 29224718152338,  445.676,   49.000, 3000,  10.665,2047.763, 568.823,   7.074,1098.354, 305.098, 71,  0,   0.886,  97.035,  26.954,  25.000,  350,   0.000
14:46:59:182, 29227236689959,  446.686,   43.000, 3000,  11.569,2059.444, 572.068,   8.054,1106.485, 307.357, 70,  0,   0.817,  97.860,  27.183,  25.000,  350,   0.000
14:47:00:188, 29229744235248,  447.691,   43.000, 3000,  11.720,2071.225, 575.340,   8.451,1114.981, 309.717, 72,  0,   0.588,  98.452,  27.348,  25.000,  350,   0.000
14:47:01:208, 29232290883347,  448.712,   52.000, 2900,   9.432,2080.855, 578.015,   6.048,1121.156, 311.432, 70,  0,   0.758,  99.225,  27.563,  25.000,  350,   0.000
14:47:02:213, 29234796056864,  449.717,   42.000, 1300,  11.613,2092.519, 581.255,   8.393,1129.585, 313.774, 70,  0,   0.587,  99.814,  27.726,  25.000,  350,   0.000
