System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:30:51:925, 26814565425626,    1.008,   49.000, 3000,  12.827,  12.926,   3.591,   9.145,   9.216,   2.560, 79,  0,   0.881,   0.887,   0.247,  25.000,  350,   0.000
14:30:52:964, 26817157713637,    2.047,   45.000, 3000,  12.291,  25.700,   7.139,   8.641,  18.196,   5.055, 79,  0,   0.880,   1.802,   0.501,  25.000,  350,   0.000
14:30:53:969, 26819663489238,    3.052,   46.000, 1300,  11.207,  36.958,  10.266,   7.785,  26.017,   7.227, 75,  0,   0.704,   2.509,   0.697,  25.000,  350,   0.000
14:30:54:990, 26822210980166,    4.073,   51.000, 3000,   7.382,  44.498,  12.360,   4.290,  30.398,   8.444, 75,  0,   0.527,   3.048,   0.847,  25.000,  350,   0.000
14:30:56:012, 26824759052704,    5.094,   48.000, 3000,  10.199,  54.917,  15.255,   6.794,  37.339,  10.372, 76,  0,   0.724,   3.787,   1.052,  25.000,  650,   0.000
14:30:57:016, 26827264743257,    6.099,   47.000, 3000,  11.664,  66.634,  18.509,   8.133,  45.509,  12.641, 78,  0,   0.788,   4.579,   1.272,  25.000,  350,   0.000
14:30:58:021, 26829771728110,    7.104,   43.000, 3000,  11.524,  78.216,  21.727,   8.041,  53.591,  14.886, 76,  0,   0.752,   5.334,   1.482,  25.000,  350,   0.000
14:30:59:026, 26832276733169,    8.108,   42.000, 3200,  11.697,  89.963,  24.990,   8.206,  61.831,  17.175, 78,  0,   0.777,   6.114,   1.698,  25.000,  350,   0.000
14:31:00:033, 26834790115878,    9.116,   46.000,  800,  11.804, 101.857,  28.294,   8.214,  70.108,  19.474, 76,  0,   0.838,   6.959,   1.933,  25.000,  350,   0.000
14:31:01:041, 26837304572794,   10.124,   45.000, 2900,   9.860, 111.797,  31.055,   6.551,  76.712,  21.309, 76,  0,   0.651,   7.615,   2.115,  25.000,  350,   0.000
14:31:02:047, 26839811946263,   11.129,   47.000, 3000,   9.540, 121.386,  33.718,   6.181,  82.925,  23.035, 77,  0,   0.713,   8.332,   2.314,  25.000,  350,   0.000
14:31:03:055, 26842327766078,   12.138,   47.000, 1900,  10.839, 132.319,  36.755,   7.351,  90.339,  25.094, 75,  0,   0.777,   9.116,   2.532,  25.000,  650,   0.000
14:31:04:074, 26844868404790,   13.156,   46.000,  800,  11.089, 143.613,  39.893,   7.624,  98.105,  27.251, 76,  0,   0.732,   9.861,   2.739,  25.000,  350,   0.000
14:31:05:079, 26847375024925,   14.161,   52.000, 3000,  10.421, 154.085,  42.801,   6.878, 105.016,  29.171, 79,  0,   0.819,  10.684,   2.968,  25.000,  350,   0.000
14:31:06:084, 26849882452415,   15.167,   41.000, 1200,  11.028, 165.171,  45.881,   7.515, 112.571,  31.270, 75,  0,   0.807,  11.495,   3.193,  25.000,  350,   0.000
14:31:07:089, 26852388746079,   16.171,   50.000, 3000,   9.342, 174.558,  48.488,   5.979, 118.578,  32.938, 76,  0,   0.697,  12.195,   3.388,  25.000,  350,   0.000
14:31:08:102, 26854916577879,   17.185,   44.000, 3000,   7.097, 181.751,  50.486,   4.215, 122.850,  34.125, 77,  0,   0.448,  12.649,   3.514,  25.000,  350,   0.000
14:31:09:123, 26857461907613,   18.205,   43.000, 3000,  10.880, 192.854,  53.571,   7.644, 130.650,  36.292, 76,  0,   0.623,  13.285,   3.690,  25.000,  350,   0.000
14:31:10:132, 26859978890270,   19.214,   42.000, 2900,  10.243, 203.190,  56.442,   7.106, 137.821,  38.284, 76,  0,   0.547,  13.837,   3.844,  25.000,  650,   0.000
14:31:11:134, 26862479206266,   20.217,   45.000, 3000,   8.515, 211.725,  58.813,   5.450, 143.284,  39.801, 77,  0,   0.571,  14.409,   4.003,  25.000,  350,   0.000
14:31:12:146, 26865003215813,   21.229,   51.000, 3000,   8.320, 220.144,  61.151,   5.302, 148.649,  41.291, 75,  0,   0.489,  14.904,   4.140,  25.000,  350,   0.000
14:31:13:150, 26867508584885,   22.233,   52.000, 3000,   8.729, 228.911,  63.586,   5.439, 154.113,  42.809, 75,  0,   0.617,  15.525,   4.312,  25.000,  350,   0.000
14:31:14:156, 26870016976507,   23.239,   48.000, 3000,  10.384, 239.354,  66.487,   6.899, 161.051,  44.736, 77,  0,   0.777,  16.306,   4.529,  25.000,  350,   0.000
14:31:15:176, 26872562356553,   24.259,   43.000,  800,  11.935, 251.533,  69.870,   8.471, 169.695,  47.138, 75,  0,   0.740,  17.061,   4.739,  25.000,  350,   0.000
14:31:16:185, 26875078852175,   25.268,   44.000, 3000,  11.837, 263.476,  73.188,   8.383, 178.152,  49.487, 79,  0,   0.707,  17.775,   4.937,  25.000,  350,   0.000
14:31:17:205, 26877622555444,   26.288,   44.000, 3000,  12.129, 275.845,  76.624,   8.604, 186.926,  51.924, 78,  0,   0.789,  18.580,   5.161,  25.000,  350,   0.000
14:31:18:225, 26880167257734,   27.308,   42.000, 3000,  11.811, 287.894,  79.971,   8.383, 195.478,  54.300, 75,  0,   0.713,  19.306,   5.363,  25.000,  350,   0.000
14:31:19:248, 26882717973022,   28.331,   47.000, 3000,  12.040, 300.206,  83.391,   8.494, 204.165,  56.712, 77,  0,   0.767,  20.091,   5.581,  25.000,  350,   0.000
14:31:20:267, 26885259275696,   29.349,   44.000, 2900,  11.120, 311.536,  86.538,   7.652, 211.960,  58.878, 75,  0,   0.761,  20.866,   5.796,  25.000,  350,   0.000
14:31:21:310, 26887861419617,   30.393,   49.000, 3000,   8.490, 320.393,  88.998,   5.288, 217.477,  60.410, 75,  0,   0.611,  21.504,   5.973,  25.000,  350,   0.000
14:31:22:332, 26890410260289,   31.414,   51.000, 3000,  10.044, 330.657,  91.849,   6.715, 224.339,  62.316, 77,  0,   0.654,  22.172,   6.159,  25.000,  350,   0.000
14:31:23:353, 26892957364510,   32.436,   49.000, 3000,  10.709, 341.593,  94.887,   7.151, 231.641,  64.345, 76,  0,   0.838,  23.028,   6.397,  25.000,  650,   0.000
14:31:24:360, 26895468691047,   33.442,   45.000, 2900,  10.381, 352.044,  97.790,   6.948, 238.636,  66.288, 75,  0,   0.754,  23.787,   6.608,  25.000,  350,   0.000
14:31:25:364, 26897974803070,   34.447,   44.000, 1200,  11.545, 363.643, 101.012,   8.108, 246.783,  68.551, 75,  0,   0.698,  24.489,   6.802,  25.000,  350,   0.000
14:31:26:383, 26900516329933,   35.466,   49.000, 1900,  12.048, 375.919, 104.422,   8.264, 255.203,  70.890, 76,  0,   0.980,  25.487,   7.080,  25.000,  350,   0.000
14:31:27:405, 26903065053054,   36.488,   44.000, 1300,  10.477, 386.625, 107.396,   7.042, 262.398,  72.888, 75,  0,   0.748,  26.251,   7.292,  25.000,  350,   0.000
14:31:28:415, 26905582983260,   37.497,   49.000, 3000,   8.503, 395.208, 109.780,   5.412, 267.861,  74.406, 75,  0,   0.504,  26.759,   7.433,  25.000,  350,   0.000
14:31:29:418, 26908086634625,   38.501,   48.000, 1300,   9.861, 405.105, 112.529,   6.550, 274.435,  76.232, 75,  0,   0.666,  27.428,   7.619,  25.000,  350,   0.000
14:31:30:424, 26910595184033,   39.507,   53.000, 1300,   9.024, 414.181, 115.050,   5.644, 280.111,  77.809, 74,  0,   0.722,  28.154,   7.820,  25.000,  350,   0.000
14:31:31:459, 26913176536565,   40.542,   44.000, 1900,  10.149, 424.684, 117.968,   6.859, 287.210,  79.780, 74,  0,   0.622,  28.798,   7.999,  25.000,  350,   0.000
14:31:32:464, 26915683261790,   41.547,   49.000, 2600,   9.453, 434.184, 120.607,   6.094, 293.334,  81.482, 76,  0,   0.709,  29.510,   8.197,  25.000,  350,   0.000
14:31:33:486, 26918231841369,   42.568,   44.000, 3000,  10.790, 445.208, 123.669,   7.282, 300.774,  83.548, 74,  0,   0.809,  30.338,   8.427,  25.000,  350,   0.000
14:31:34:506, 26920777396426,   43.589,   46.000, 1300,   9.026, 454.420, 126.228,   5.844, 306.738,  85.205, 73,  0,   0.565,  30.914,   8.587,  25.000,  350,   0.000
14:31:35:529, 26923328140863,   44.611,   46.000, 3000,  11.435, 466.114, 129.476,   7.932, 314.849,  87.458, 76,  0,   0.771,  31.703,   8.806,  25.000,  350,   0.000
14:31:36:534, 26925835355470,   45.617,   45.000, 3000,   9.951, 476.116, 132.254,   6.577, 321.460,  89.294, 76,  0,   0.729,  32.436,   9.010,  25.000,  350,   0.000
14:31:37:539, 26928341961981,   46.622,   47.000, 2900,  10.140, 486.306, 135.085,   6.653, 328.145,  91.151, 75,  0,   0.791,  33.231,   9.231,  25.000,  350,   0.000
14:31:38:544, 26930849041835,   47.627,   43.000, 3000,  11.719, 498.085, 138.357,   8.182, 336.369,  93.436, 77,  0,   0.812,  34.047,   9.457,  25.000,  350,   0.000
14:31:39:556, 26933372106669,   48.638,   40.000, 3000,  10.304, 508.508, 141.252,   7.076, 343.527,  95.424, 77,  0,   0.649,  34.703,   9.640,  25.000,  350,   0.000
14:31:40:563, 26935884839751,   49.646,   41.000, 3000,   9.760, 518.340, 143.983,   6.597, 350.172,  97.270, 75,  0,   0.597,  35.304,   9.807,  25.000,  350,   0.000
14:31:41:583, 26938428379585,   50.665,   50.000, 3000,  10.986, 529.543, 147.095,   7.692, 358.016,  99.449, 78,  0,   0.599,  35.915,   9.976,  25.000,  650,   0.000
14:31:42:589, 26940937933272,   51.671,   45.000, 3000,  12.217, 541.834, 150.509,   8.551, 366.618, 101.838, 78,  0,   0.880,  36.800,  10.222,  25.000,  350,   0.000
14:31:43:595, 26943448227804,   52.678,   44.000, 3000,  12.198, 554.110, 153.919,   8.626, 375.300, 104.250, 78,  0,   0.800,  37.605,  10.446,  25.000,  350,   0.000
14:31:44:600, 26945955207798,   53.683,   47.000, 1300,  10.761, 564.925, 156.924,   7.318, 382.655, 106.293, 75,  0,   0.719,  38.328,  10.647,  25.000,  350,   0.000
14:31:45:621, 26948502245583,   54.704,   49.000, 3000,   9.791, 574.923, 159.701,   6.510, 389.303, 108.140, 78,  0,   0.630,  38.972,  10.826,  25.000,  350,   0.000
14:31:46:631, 26951021872864,   55.714,   48.000, 1300,  10.809, 585.841, 162.734,   7.285, 396.662, 110.184, 75,  0,   0.808,  39.788,  11.052,  25.000,  650,   0.000
14:31:47:649, 26953560427822,   56.732,   48.000, 3000,  11.183, 597.222, 165.895,   7.715, 404.513, 112.365, 78,  0,   0.726,  40.527,  11.257,  25.000,  650,   0.000
14:31:48:655, 26956068392069,   57.737,   47.000, 3000,  11.420, 608.705, 169.085,   7.801, 412.356, 114.543, 76,  0,   0.857,  41.389,  11.497,  25.000,  350,   0.000
14:31:49:676, 26958615195690,   58.758,   44.000, 3000,  11.950, 620.906, 172.474,   8.431, 420.965, 116.935, 78,  0,   0.776,  42.181,  11.717,  25.000,  650,   0.000
14:31:50:680, 26961121182397,   59.763,   52.000, 3000,  12.165, 633.127, 175.869,   8.689, 429.694, 119.359, 81,  0,   0.698,  42.883,  11.912,  25.000,  350,   0.000
14:31:51:686, 26963630122403,   60.769,   15.000,  800,   4.352, 637.504, 177.085,   2.143, 431.850, 119.958, 71,  0,   0.181,  43.065,  11.962,  25.000,  350,   0.000
14:31:52:693, 26966142862840,   61.776,    2.000,  800,   2.035, 639.554, 177.654,   0.279, 432.131, 120.036, 70,  0,   0.010,  43.074,  11.965,  25.000,  350,   0.000
14:31:53:695, 26968641800465,   62.778,    1.000,  800,   2.027, 641.585, 178.218,   0.282, 432.413, 120.115, 64,  0,   0.005,  43.079,  11.967,  25.000,  350,   0.000
14:31:54:697, 26971140720653,   63.780,    4.000,  800,   2.008, 643.596, 178.777,   0.289, 432.703, 120.195, 62,  0,   0.002,  43.081,  11.967,  25.000,  350,   0.000
14:31:55:699, 26973639887603,   64.782,    1.000,  800,   1.907, 645.507, 179.308,   0.209, 432.912, 120.253, 61,  0,   0.001,  43.083,  11.967,  25.000,  350,   0.000
14:31:56:701, 26976139473628,   65.784,    0.000,  800,   1.860, 647.371, 179.825,   0.177, 433.089, 120.303, 61,  0,   0.002,  43.085,  11.968,  25.000,  350,   0.000
14:31:57:703, 26978638388753,   66.786,    1.000,  800,   1.851, 649.225, 180.340,   0.176, 433.266, 120.352, 61,  0,   0.002,  43.086,  11.968,  25.000,  350,   0.000
14:31:58:716, 26981164388115,   67.798,    1.000,  800,   1.893, 651.142, 180.873,   0.208, 433.476, 120.410, 66,  0,   0.001,  43.088,  11.969,  25.000,  350,   0.000
14:31:59:718, 26983663306715,   68.800,    1.000,  800,   1.882, 653.027, 181.396,   0.202, 433.678, 120.466, 59,  0,   0.002,  43.090,  11.969,  25.000,  350,   0.000
14:32:00:719, 26986162305165,   69.802,    2.000,  800,   1.905, 654.935, 181.926,   0.217, 433.896, 120.527, 61,  0,   0.003,  43.093,  11.970,  25.000,  350,   0.000
14:32:01:726, 26988672623390,   70.809,    2.000,  800,   2.056, 657.004, 182.501,   0.376, 434.275, 120.632, 62,  0,   0.001,  43.094,  11.971,  25.000,  350,   0.000
14:32:02:728, 26991171632103,   71.810,    0.000,  800,   1.804, 658.811, 183.003,   0.151, 434.426, 120.674, 59,  0,   0.001,  43.095,  11.971,  25.000,  350,   0.000
14:32:03:730, 26993670801478,   72.812,    0.000,  800,   1.806, 660.621, 183.506,   0.149, 434.575, 120.715, 58,  0,   0.002,  43.096,  11.971,  25.000,  350,   0.000
14:32:04:731, 26996169733665,   73.814,    0.000,  800,   1.822, 662.447, 184.013,   0.165, 434.740, 120.761, 60,  0,   0.001,  43.098,  11.972,  25.000,  350,   0.000
14:32:05:733, 26998668515778,   74.816,    0.000,  800,   1.779, 664.229, 184.508,   0.135, 434.875, 120.799, 58,  0,   0.001,  43.099,  11.972,  25.000,  350,   0.000
14:32:06:735, 27001167235340,   75.818,    3.000,  800,   1.966, 666.198, 185.055,   0.267, 435.143, 120.873, 56,  0,   0.002,  43.101,  11.972,  25.000,  350,   0.000
14:32:07:737, 27003666171703,   76.820,    0.000,  800,   1.916, 668.118, 185.588,   0.144, 435.286, 120.913, 57,  0,   0.001,  43.102,  11.973,  25.000,  350,   0.000
14:32:08:739, 27006165507603,   77.822,    0.000,  800,   1.935, 670.058, 186.127,   0.158, 435.445, 120.957, 61,  0,   0.001,  43.103,  11.973,  25.000,  350,   0.000
14:32:09:741, 27008664384778,   78.823,    0.000,  800,   1.811, 671.872, 186.631,   0.138, 435.583, 120.995, 57,  0,   0.001,  43.105,  11.973,  25.000,  350,   0.000
14:32:10:743, 27011163420465,   79.825,    0.000,  800,   1.804, 673.679, 187.133,   0.134, 435.717, 121.032, 60,  0,   0.001,  43.106,  11.974,  25.000,  350,   0.000
14:32:11:758, 27013696368015,   80.841,    0.000,  800,   1.792, 675.499, 187.638,   0.130, 435.849, 121.069, 57,  0,   0.001,  43.106,  11.974,  25.000,  350,   0.000
14:32:12:760, 27016196135878,   81.843,    0.000,  800,   1.797, 677.299, 188.139,   0.154, 436.003, 121.112, 55,  0,   0.001,  43.108,  11.974,  25.000,  350,   0.000
14:32:13:762, 27018695246440,   82.845,    0.000,  800,   1.762, 679.064, 188.629,   0.133, 436.137, 121.149, 55,  0,   0.002,  43.109,  11.975,  25.000,  350,   0.000
14:32:14:764, 27021194318440,   83.847,    0.000,  800,   1.776, 680.844, 189.123,   0.144, 436.281, 121.189, 55,  0,   0.001,  43.111,  11.975,  25.000,  350,   0.000
14:32:15:766, 27023693491215,   84.849,    0.000,  800,   1.764, 682.611, 189.614,   0.136, 436.418, 121.227, 54,  0,   0.001,  43.112,  11.976,  25.000,  350,   0.000
14:32:16:768, 27026192323065,   85.850,    0.000,  800,   1.767, 684.382, 190.106,   0.137, 436.555, 121.265, 59,  0,   0.001,  43.113,  11.976,  25.000,  350,   0.000
14:32:17:774, 27028701298828,   86.856,    0.000,  800,   1.775, 686.167, 190.602,   0.145, 436.701, 121.306, 58,  0,   0.002,  43.115,  11.976,  25.000,  350,   0.000
14:32:18:786, 27031227625253,   87.869,    0.000,  800,   1.778, 687.967, 191.102,   0.143, 436.845, 121.346, 59,  0,   0.001,  43.116,  11.977,  25.000,  350,   0.000
14:32:19:788, 27033726480815,   88.871,    0.000,  800,   1.763, 689.734, 191.593,   0.139, 436.984, 121.385, 56,  0,   0.001,  43.117,  11.977,  25.000,  350,   0.000
14:32:20:790, 27036225606890,   89.873,    0.000,  800,   1.770, 691.507, 192.085,   0.147, 437.131, 121.425, 57,  0,   0.001,  43.118,  11.977,  25.000,  350,   0.000
14:32:21:792, 27038724459140,   90.875,    0.000,  800,   1.760, 693.270, 192.575,   0.137, 437.268, 121.463, 53,  0,   0.001,  43.119,  11.977,  25.000,  350,   0.000
14:32:22:794, 27041223707578,   91.877,    0.000,  800,   1.754, 695.027, 193.063,   0.132, 437.401, 121.500, 55,  0,   0.001,  43.120,  11.978,  25.000,  350,   0.000
14:32:23:796, 27043722613190,   92.878,    0.000,  800,   1.754, 696.784, 193.551,   0.133, 437.534, 121.537, 54,  0,   0.001,  43.121,  11.978,  25.000,  350,   0.000
14:32:24:798, 27046221452553,   93.880,    0.000,  800,   1.747, 698.534, 194.037,   0.129, 437.664, 121.573, 52,  0,   0.002,  43.123,  11.979,  25.000,  350,   0.000
14:32:25:799, 27048720752753,   94.882,    0.000,  800,   1.751, 700.289, 194.525,   0.133, 437.797, 121.610, 53,  0,   0.001,  43.124,  11.979,  25.000,  350,   0.000
14:32:26:801, 27051219812303,   95.884,    0.000,  800,   1.741, 702.033, 195.009,   0.127, 437.924, 121.646, 50,  0,   0.001,  43.126,  11.979,  25.000,  350,   0.000
14:32:27:803, 27053718867303,   96.886,    0.000,  800,   1.755, 703.791, 195.498,   0.140, 438.065, 121.685, 53,  0,   0.001,  43.127,  11.980,  25.000,  350,   0.000
14:32:28:821, 27056256251606,   97.903,    1.000,  800,   1.834, 705.657, 196.016,   0.202, 438.270, 121.742, 59,  0,   0.001,  43.128,  11.980,  25.000,  350,   0.000
14:32:29:837, 27058791587878,   98.920,    0.000,  800,   1.749, 707.436, 196.510,   0.137, 438.409, 121.780, 58,  0,   0.001,  43.129,  11.980,  25.000,  350,   0.000
14:32:30:853, 27061324754903,   99.935,    0.000,  800,   1.761, 709.224, 197.007,   0.149, 438.560, 121.822, 56,  0,   0.001,  43.130,  11.981,  25.000,  350,   0.000
14:32:31:854, 27063823712328,  100.937,    0.000,  800,   1.730, 710.957, 197.488,   0.124, 438.684, 121.857, 52,  0,   0.002,  43.132,  11.981,  25.000,  350,   0.000
14:32:32:856, 27066322580403,  101.939,    0.000,  800,   1.744, 712.704, 197.973,   0.133, 438.817, 121.894, 52,  0,   0.001,  43.133,  11.981,  25.000,  350,   0.000
14:32:33:858, 27068821425565,  102.941,    0.000,  800,   1.740, 714.448, 198.458,   0.132, 438.950, 121.931, 52,  0,   0.001,  43.134,  11.982,  25.000,  350,   0.000
14:32:34:860, 27071320368515,  103.943,    0.000,  800,   1.740, 716.191, 198.942,   0.131, 439.081, 121.967, 51,  0,   0.001,  43.135,  11.982,  25.000,  350,   0.000
14:32:35:862, 27073819291903,  104.944,    0.000,  800,   1.734, 717.929, 199.425,   0.127, 439.209, 122.002, 51,  0,   0.002,  43.137,  11.982,  25.000,  350,   0.000
14:32:36:869, 27076331794265,  105.952,    0.000,  800,   1.743, 719.684, 199.912,   0.133, 439.343, 122.040, 50,  0,   0.001,  43.138,  11.983,  25.000,  350,   0.000
14:32:37:871, 27078831018940,  106.954,    0.000,  800,   1.748, 721.436, 200.399,   0.137, 439.480, 122.078, 50,  0,   0.001,  43.139,  11.983,  25.000,  350,   0.000
14:32:38:879, 27081344861653,  107.962,    0.000,  800,   1.778, 723.228, 200.897,   0.157, 439.638, 122.122, 51,  0,   0.002,  43.140,  11.983,  25.000,  350,   0.000
14:32:39:881, 27083843822603,  108.963,    0.000,  800,   1.771, 725.003, 201.390,   0.159, 439.797, 122.166, 55,  0,   0.001,  43.142,  11.984,  25.000,  350,   0.000
14:32:40:882, 27086342828753,  109.965,    1.000,  800,   1.782, 726.788, 201.886,   0.167, 439.964, 122.212, 49,  0,   0.001,  43.142,  11.984,  25.000,  350,   0.000
14:32:41:884, 27088841809915,  110.967,    1.000,  800,   1.776, 728.567, 202.380,   0.161, 440.125, 122.257, 51,  0,   0.001,  43.144,  11.984,  25.000,  350,   0.000
14:32:42:886, 27091340829478,  111.969,    0.000,  800,   1.766, 730.336, 202.871,   0.148, 440.274, 122.298, 50,  0,   0.002,  43.145,  11.985,  25.000,  350,   0.000
14:32:43:888, 27093839777465,  112.971,    0.000,  800,   1.771, 732.110, 203.364,   0.152, 440.427, 122.341, 49,  0,   0.001,  43.146,  11.985,  25.000,  350,   0.000
14:32:44:890, 27096338748053,  113.973,    0.000,  800,   1.741, 733.855, 203.849,   0.132, 440.559, 122.378, 49,  0,   0.001,  43.147,  11.985,  25.000,  350,   0.000
14:32:45:892, 27098837856490,  114.975,    0.000,  800,   1.745, 735.604, 204.334,   0.136, 440.696, 122.415, 51,  0,   0.001,  43.149,  11.986,  25.000,  350,   0.000
14:32:46:894, 27101337055340,  115.977,    0.000,  800,   1.736, 737.343, 204.817,   0.130, 440.826, 122.452, 49,  0,   0.002,  43.150,  11.986,  25.000,  350,   0.000
14:32:47:896, 27103836081890,  116.978,    0.000,  800,   1.732, 739.078, 205.299,   0.130, 440.956, 122.488, 49,  0,   0.001,  43.152,  11.987,  25.000,  350,   0.000
14:32:48:898, 27106335758828,  117.981,    0.000,  800,   1.734, 740.815, 205.782,   0.130, 441.087, 122.524, 53,  0,   0.001,  43.153,  11.987,  25.000,  350,   0.000
14:32:49:900, 27108834863578,  118.982,    0.000,  800,   1.705, 742.523, 206.256,   0.112, 441.199, 122.555, 49,  0,   0.001,  43.154,  11.987,  25.000,  350,   0.000
14:32:50:902, 27111333850103,  119.984,    2.000,  800,   1.776, 744.303, 206.751,   0.168, 441.367, 122.602, 49,  0,   0.001,  43.155,  11.987,  25.000,  350,   0.000
14:32:51:903, 27113832883590,  120.986,    1.000,  800,   1.786, 746.092, 207.248,   0.169, 441.536, 122.649, 50,  0,   0.001,  43.156,  11.988,  25.000,  350,   0.000
14:32:52:905, 27116331890778,  121.988,    0.000,  800,   1.747, 747.842, 207.734,   0.141, 441.677, 122.688, 48,  0,   0.001,  43.157,  11.988,  25.000,  350,   0.000
14:32:53:907, 27118830950628,  122.990,    0.000,  800,   1.765, 749.609, 208.225,   0.154, 441.832, 122.731, 49,  0,   0.001,  43.158,  11.988,  25.000,  350,   0.000
14:32:54:909, 27121329800140,  123.992,    0.000,  800,   1.736, 751.349, 208.708,   0.135, 441.967, 122.769, 48,  0,   0.001,  43.159,  11.989,  25.000,  350,   0.000
14:32:55:911, 27123828590028,  124.994,    1.000,  800,   1.759, 753.111, 209.198,   0.158, 442.125, 122.813, 47,  0,   0.001,  43.161,  11.989,  25.000,  350,   0.000
14:32:56:913, 27126327551203,  125.995,    0.000,  800,   1.745, 754.859, 209.683,   0.147, 442.273, 122.854, 48,  0,   0.001,  43.162,  11.989,  25.000,  350,   0.000
14:32:57:914, 27128826433653,  126.997,    0.000,  800,   1.725, 756.587, 210.163,   0.135, 442.408, 122.891, 51,  0,   0.001,  43.163,  11.990,  25.000,  350,   0.000
14:32:58:917, 27131326923978,  128.000,    0.000,  800,   1.707, 758.298, 210.638,   0.121, 442.529, 122.925, 47,  0,   0.001,  43.164,  11.990,  25.000,  350,   0.000
14:32:59:919, 27133825985353,  129.002,    0.000,  800,   1.713, 760.015, 211.115,   0.125, 442.654, 122.959, 47,  0,   0.001,  43.165,  11.990,  25.000,  350,   0.000
14:33:00:921, 27136324978390,  130.003,   18.000,  800,   3.010, 763.030, 211.953,   1.243, 443.899, 123.305, 47,  0,   0.002,  43.167,  11.991,  25.000,  350,   0.000
14:33:01:922, 27138823788740,  131.005,    1.000,  800,   1.764, 764.798, 212.444,   0.163, 444.062, 123.351, 47,  0,   0.001,  43.168,  11.991,  25.000,  350,   0.000
14:33:02:924, 27141322861765,  132.007,    0.000,  800,   1.735, 766.537, 212.927,   0.140, 444.202, 123.390, 47,  0,   0.001,  43.169,  11.991,  25.000,  350,   0.000
14:33:03:936, 27143845693690,  133.019,    0.000,  800,   1.757, 768.313, 213.420,   0.156, 444.361, 123.434, 53,  0,   0.001,  43.170,  11.992,  25.000,  350,   0.000
14:33:04:938, 27146344651065,  134.020,    0.000,  800,   1.722, 770.038, 213.899,   0.131, 444.492, 123.470, 51,  0,   0.001,  43.172,  11.992,  25.000,  350,   0.000
14:33:05:939, 27148843694840,  135.022,    0.000,  800,   1.712, 771.753, 214.376,   0.126, 444.618, 123.505, 47,  0,   0.001,  43.173,  11.992,  25.000,  350,   0.000
14:33:06:941, 27151342628440,  136.024,    0.000,  800,   1.717, 773.473, 214.854,   0.129, 444.747, 123.541, 51,  0,   0.001,  43.174,  11.993,  25.000,  350,   0.000
14:33:07:945, 27153846013753,  137.028,    0.000,  800,   1.700, 775.180, 215.328,   0.119, 444.867, 123.574, 51,  0,   0.001,  43.175,  11.993,  25.000,  350,   0.000
14:33:08:947, 27156344980528,  138.030,    0.000,  800,   1.716, 776.899, 215.805,   0.127, 444.994, 123.609, 46,  0,   0.001,  43.175,  11.993,  25.000,  350,   0.000
14:33:09:949, 27158844224628,  139.032,    0.000,  800,   1.728, 778.631, 216.286,   0.136, 445.130, 123.647, 46,  0,   0.001,  43.177,  11.993,  25.000,  350,   0.000
14:33:10:951, 27161343958590,  140.034,    0.000,  800,   1.721, 780.355, 216.765,   0.132, 445.262, 123.684, 46,  0,   0.001,  43.178,  11.994,  25.000,  350,   0.000
14:33:11:953, 27163842963153,  141.036,    0.000,  800,   1.721, 782.080, 217.244,   0.130, 445.393, 123.720, 46,  0,   0.001,  43.179,  11.994,  25.000,  350,   0.000
14:33:12:960, 27166355784603,  142.043,    0.000,  800,   1.726, 783.818, 217.727,   0.134, 445.527, 123.758, 52,  0,   0.001,  43.180,  11.995,  25.000,  350,   0.000
14:33:13:962, 27168854997753,  143.045,    0.000,  800,   1.722, 785.544, 218.207,   0.131, 445.659, 123.794, 50,  0,   0.001,  43.181,  11.995,  25.000,  350,   0.000
14:33:14:973, 27171376444215,  144.056,    0.000,  800,   1.720, 787.282, 218.690,   0.130, 445.790, 123.831, 51,  0,   0.001,  43.183,  11.995,  25.000,  350,   0.000
14:33:15:975, 27173875250365,  145.058,    0.000,  800,   1.717, 789.002, 219.167,   0.128, 445.918, 123.866, 46,  0,   0.001,  43.184,  11.995,  25.000,  350,   0.000
14:33:16:977, 27176374325553,  146.060,    0.000,  800,   1.715, 790.720, 219.645,   0.129, 446.047, 123.902, 51,  0,   0.001,  43.185,  11.996,  25.000,  350,   0.000
14:33:17:994, 27178910644390,  147.076,    0.000,  800,   1.717, 792.466, 220.129,   0.127, 446.176, 123.938, 51,  0,   0.001,  43.186,  11.996,  25.000,  350,   0.000
14:33:19:009, 27181443337503,  148.092,    0.000,  800,   1.725, 794.217, 220.616,   0.133, 446.311, 123.975, 52,  0,   0.001,  43.187,  11.996,  25.000,  350,   0.000
14:33:20:011, 27183942245015,  149.094,    0.000,  800,   1.724, 795.944, 221.096,   0.133, 446.444, 124.012, 51,  0,   0.001,  43.188,  11.997,  25.000,  350,   0.000
