System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
11:33:32:906, 57514658785420,  236.387,    2.000,  800,   2.170, 458.076, 127.243,   0.452,  68.598,  19.055, 42,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:33:014, 57514930218411,  236.496,    2.000,  800,   2.174, 458.313, 127.309,   0.447,  68.647,  19.069, 44,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:33:123, 57515201262674,  236.604,    2.000,  800,   2.149, 458.546, 127.374,   0.434,  68.694,  19.082, 41,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:33:232, 57515472072870,  236.713,    4.000,  800,   2.352, 458.802, 127.445,   0.524,  68.751,  19.098, 42,  0,   0.004,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:340, 57515743206799,  236.822,    2.000,  800,   2.169, 459.038, 127.510,   0.456,  68.801,  19.111, 43,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:449, 57516014654436,  236.930,    2.000,  800,   2.164, 459.273, 127.576,   0.448,  68.849,  19.125, 43,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:558, 57516285604199,  237.039,    2.000,  800,   2.150, 459.507, 127.641,   0.440,  68.897,  19.138, 42,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:666, 57516556422983,  237.148,    2.000,  800,   2.199, 459.745, 127.707,   0.475,  68.949,  19.152, 42,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:775, 57516827514886,  237.256,    4.000,  800,   2.316, 459.997, 127.777,   0.499,  69.003,  19.167, 42,  0,   0.004,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:884, 57517098765083,  237.365,    3.000,  800,   2.222, 460.239, 127.844,   0.498,  69.057,  19.182, 42,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:33:993, 57517370021108,  237.474,    2.000,  800,   2.190, 460.477, 127.910,   0.453,  69.106,  19.196, 44,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:34:101, 57517641243124,  237.582,    2.000,  800,   2.160, 460.712, 127.976,   0.443,  69.154,  19.210, 42,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:34:210, 57517911993486,  237.691,    2.000,  800,   2.189, 460.949, 128.042,   0.457,  69.204,  19.223, 43,  0,   0.000,   0.234,   0.065,  25.000,  350,   0.000
11:33:34:319, 57518183249574,  237.800,    5.000,  800,   2.374, 461.208, 128.113,   0.552,  69.264,  19.240, 42,  0,   0.004,   0.235,   0.065,  25.000,  350,   0.000
11:33:34:427, 57518454510974,  237.908,    2.000,  800,   2.167, 461.443, 128.179,   0.450,  69.313,  19.254, 41,  0,   0.000,   0.235,   0.065,  25.000,  350,   0.000
11:33:34:536, 57518725508545,  238.017,    2.000,  800,   2.155, 461.677, 128.244,   0.452,  69.362,  19.267, 42,  0,   0.000,   0.235,   0.065,  25.000,  350,   0.000
11:33:34:645, 57518996717999,  238.126,    2.000,  800,   2.138, 461.910, 128.308,   0.436,  69.409,  19.280, 41,  0,   0.000,   0.235,   0.065,  25.000,  350,   0.000
11:33:34:753, 57519267689399,  238.234,    3.000,  800,   2.209, 462.150, 128.375,   0.493,  69.463,  19.295, 43,  0,   0.002,   0.235,   0.065,  25.000,  350,   0.000
11:33:34:862, 57519538750174,  238.343,    5.000,  800,   2.349, 462.405, 128.446,   0.535,  69.521,  19.311, 42,  0,   0.002,   0.235,   0.065,  25.000,  350,   0.000
11:33:34:971, 57519809892511,  238.452,    2.000,  800,   2.197, 462.644, 128.512,   0.459,  69.571,  19.325, 42,  0,   0.000,   0.235,   0.065,  25.000,  350,   0.000
11:33:35:079, 57520081139074,  238.561,    3.000,  800,   2.169, 462.880, 128.578,   0.452,  69.620,  19.339, 43,  0,   0.000,   0.235,   0.065,  25.000,  350,   0.000
11:33:35:188, 57520352136149,  238.669,    3.000,  800,   2.203, 463.119, 128.644,   0.469,  69.671,  19.353, 43,  0,   0.000,   0.235,   0.065,  25.000,  350,   0.000
11:33:35:297, 57520622834474,  238.778,    3.000,  800,   2.176, 463.355, 128.710,   0.464,  69.722,  19.367, 42,  0,   0.003,   0.235,   0.065,  25.000,  350,   0.000
11:33:35:405, 57520893966595,  238.886,    3.000,  800,   2.302, 463.605, 128.779,   0.498,  69.776,  19.382, 43,  0,   0.002,   0.236,   0.065,  25.000,  350,   0.000
11:33:35:514, 57521165594724,  238.995,    3.000,  800,   2.200, 463.845, 128.846,   0.490,  69.829,  19.397, 43,  0,   0.000,   0.236,   0.065,  25.000,  350,   0.000
11:33:35:623, 57521436546770,  239.104,    2.000,  800,   2.185, 464.082, 128.912,   0.464,  69.880,  19.411, 44,  0,   0.000,   0.236,   0.065,  25.000,  350,   0.000
11:33:35:732, 57521707728061,  239.213,    3.000,  800,   2.206, 464.322, 128.978,   0.489,  69.933,  19.426, 42,  0,   0.000,   0.236,   0.065,  25.000,  350,   0.000
11:33:35:840, 57521978868736,  239.321,    5.000,  800,   2.316, 464.574, 129.048,   0.518,  69.989,  19.441, 43,  0,   0.004,   0.236,   0.066,  25.000,  350,   0.000
11:33:35:949, 57522250346999,  239.430,    2.000,  800,   2.257, 464.820, 129.117,   0.501,  70.044,  19.457, 43,  0,   0.000,   0.236,   0.066,  25.000,  350,   0.000
11:33:36:058, 57522521207811,  239.539,    2.000,  800,   2.172, 465.055, 129.182,   0.454,  70.093,  19.470, 42,  0,   0.000,   0.236,   0.066,  25.000,  350,   0.000
11:33:36:166, 57522792005999,  239.647,    3.000,  800,   2.208, 465.295, 129.249,   0.474,  70.144,  19.484, 41,  0,   0.000,   0.236,   0.066,  25.000,  350,   0.000
11:33:36:275, 57523063073699,  239.756,    2.000,  800,   2.167, 465.531, 129.314,   0.468,  70.195,  19.499, 43,  0,   0.000,   0.236,   0.066,  25.000,  350,   0.000
11:33:36:384, 57523334070274,  239.865,    3.000,  800,   2.325, 465.783, 129.384,   0.509,  70.250,  19.514, 44,  0,   0.005,   0.237,   0.066,  25.000,  350,   0.000
11:33:36:492, 57523604992024,  239.973,    2.000,  800,   2.195, 466.022, 129.450,   0.461,  70.300,  19.528, 42,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:36:601, 57523875963149,  240.082,    3.000,  800,   2.198, 466.261, 129.517,   0.473,  70.352,  19.542, 41,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:36:709, 57524147074474,  240.191,    2.000,  800,   2.192, 466.499, 129.583,   0.464,  70.402,  19.556, 41,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:36:818, 57524418082886,  240.299,    3.000,  800,   2.183, 466.736, 129.649,   0.471,  70.453,  19.570, 43,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:36:927, 57524689202974,  240.408,    3.000,  800,   2.324, 466.989, 129.719,   0.516,  70.510,  19.586, 42,  0,   0.004,   0.237,   0.066,  25.000,  350,   0.000
11:33:37:035, 57524959691899,  240.516,    4.000,  800,   2.283, 467.236, 129.788,   0.545,  70.569,  19.602, 41,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:37:144, 57525230902720,  240.625,    2.000,  800,   2.159, 467.471, 129.853,   0.448,  70.617,  19.616, 42,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:37:253, 57525502191586,  240.734,    5.000,  800,   2.209, 467.711, 129.920,   0.479,  70.669,  19.630, 44,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:37:361, 57525771987258,  240.842,   28.000, 3000,   4.955, 468.247, 130.069,   3.085,  71.003,  19.723, 47,  0,   0.000,   0.237,   0.066,  25.000,  350,   0.000
11:33:37:485, 57526081897911,  240.966,   10.000,  800,   4.238, 468.774, 130.215,   2.373,  71.298,  19.805, 42,  0,   0.005,   0.238,   0.066,  25.000,  350,   0.000
11:33:37:594, 57526352983549,  241.075,    3.000,  800,   2.155, 469.008, 130.280,   0.460,  71.348,  19.819, 43,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:37:703, 57526624266224,  241.184,    3.000,  800,   2.189, 469.246, 130.346,   0.475,  71.400,  19.833, 42,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:37:811, 57526895699420,  241.293,    2.000,  800,   2.151, 469.480, 130.411,   0.450,  71.448,  19.847, 43,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:37:920, 57527166502649,  241.401,   19.000,  800,   2.595, 469.762, 130.489,   0.811,  71.536,  19.871, 41,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:029, 57527437209324,  241.510,    5.000,  800,   2.401, 470.022, 130.562,   0.574,  71.599,  19.889, 41,  0,   0.004,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:137, 57527708396699,  241.618,    2.000,  800,   2.182, 470.260, 130.628,   0.468,  71.650,  19.903, 42,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:246, 57527979360074,  241.727,    3.000,  800,   2.232, 470.502, 130.695,   0.494,  71.703,  19.918, 43,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:354, 57528250178936,  241.836,    4.000,  800,   2.229, 470.744, 130.762,   0.507,  71.758,  19.933, 43,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:463, 57528521251883,  241.944,    2.000,  800,   2.197, 470.983, 130.829,   0.466,  71.809,  19.947, 41,  0,   0.002,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:572, 57528792712370,  242.053,    3.000,  800,   2.312, 471.234, 130.898,   0.491,  71.862,  19.962, 42,  0,   0.002,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:681, 57529063955236,  242.162,    3.000,  800,   2.197, 471.473, 130.965,   0.470,  71.914,  19.976, 41,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:789, 57529335245061,  242.271,    2.000,  800,   2.156, 471.708, 131.030,   0.445,  71.962,  19.989, 42,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:38:898, 57529606247561,  242.379,    8.000,  800,   2.404, 471.969, 131.103,   0.656,  72.033,  20.009, 43,  0,   0.000,   0.238,   0.066,  25.000,  350,   0.000
11:33:39:007, 57529877214311,  242.488,    4.000,  800,   2.269, 472.216, 131.171,   0.506,  72.088,  20.025, 43,  0,   0.005,   0.239,   0.066,  25.000,  350,   0.000
11:33:39:116, 57530148626299,  242.597,    4.000,  800,   2.319, 472.468, 131.241,   0.520,  72.145,  20.040, 43,  0,   0.000,   0.239,   0.066,  25.000,  350,   0.000
11:33:39:224, 57530419648299,  242.705,    2.000,  800,   2.207, 472.708, 131.308,   0.473,  72.196,  20.055, 43,  0,   0.000,   0.239,   0.066,  25.000,  350,   0.000
11:33:39:333, 57530690599411,  242.814,    2.000,  800,   2.177, 472.944, 131.373,   0.463,  72.247,  20.068, 41,  0,   0.000,   0.239,   0.066,  25.000,  350,   0.000
11:33:39:442, 57530961693149,  242.923,    3.000,  800,   2.174, 473.181, 131.439,   0.462,  72.297,  20.082, 42,  0,   0.000,   0.239,   0.066,  25.000,  350,   0.000
11:33:39:550, 57531232573424,  243.031,    4.000,  800,   2.248, 473.425, 131.507,   0.494,  72.350,  20.097, 42,  0,   0.004,   0.239,   0.067,  25.000,  350,   0.000
11:33:39:659, 57531503761661,  243.140,    2.000,  800,   2.240, 473.668, 131.575,   0.471,  72.402,  20.112, 42,  0,   0.000,   0.239,   0.067,  25.000,  350,   0.000
11:33:39:768, 57531775039211,  243.249,    3.000,  800,   2.215, 473.909, 131.641,   0.471,  72.453,  20.126, 43,  0,   0.000,   0.239,   0.067,  25.000,  350,   0.000
11:33:39:876, 57532046323911,  243.358,    2.000,  800,   2.172, 474.145, 131.707,   0.450,  72.502,  20.139, 42,  0,   0.000,   0.239,   0.067,  25.000,  350,   0.000
11:33:39:985, 57532317520861,  243.466,    3.000,  800,   2.244, 474.389, 131.775,   0.492,  72.555,  20.154, 42,  0,   0.000,   0.239,   0.067,  25.000,  350,   0.000
11:33:40:094, 57532588236624,  243.575,    5.000,  800,   2.393, 474.649, 131.847,   0.570,  72.617,  20.171, 42,  0,   0.004,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:202, 57532859454949,  243.684,    2.000,  800,   2.188, 474.887, 131.913,   0.469,  72.668,  20.186, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:311, 57533131168858,  243.792,    3.000,  800,   2.176, 475.124, 131.979,   0.462,  72.719,  20.200, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:420, 57533401912861,  243.901,    3.000,  800,   2.248, 475.368, 132.047,   0.502,  72.773,  20.215, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:529, 57533673111349,  244.010,    2.000,  800,   2.141, 475.601, 132.111,   0.447,  72.822,  20.228, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:637, 57533944309045,  244.118,    4.000,  800,   2.323, 475.853, 132.182,   0.516,  72.878,  20.244, 42,  0,   0.004,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:746, 57534215404361,  244.227,    2.000,  800,   2.163, 476.088, 132.247,   0.465,  72.928,  20.258, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:855, 57534486605149,  244.336,    2.000,  800,   2.167, 476.324, 132.312,   0.452,  72.978,  20.272, 44,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:40:963, 57534757866558,  244.445,    4.000,  800,   2.212, 476.565, 132.379,   0.496,  73.032,  20.287, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:41:072, 57535028156161,  244.553,    2.000,  800,   2.167, 476.799, 132.444,   0.449,  73.080,  20.300, 43,  0,   0.000,   0.240,   0.067,  25.000,  350,   0.000
11:33:41:180, 57535299163436,  244.662,    4.000,  800,   2.338, 477.053, 132.515,   0.524,  73.137,  20.316, 42,  0,   0.004,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:289, 57535570165136,  244.770,    4.000,  800,   2.231, 477.296, 132.582,   0.513,  73.193,  20.331, 41,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:398, 57535841378836,  244.879,    2.000,  800,   2.158, 477.530, 132.647,   0.443,  73.241,  20.345, 41,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:506, 57536111713849,  244.987,   14.000,  800,   2.740, 477.827, 132.730,   0.914,  73.340,  20.372, 43,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:615, 57536382982149,  245.096,    2.000,  800,   2.137, 478.060, 132.794,   0.446,  73.389,  20.386, 44,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:724, 57536654143211,  245.205,    4.000,  800,   2.351, 478.315, 132.865,   0.532,  73.447,  20.402, 43,  0,   0.004,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:832, 57536925073186,  245.313,    2.000,  800,   2.198, 478.554, 132.932,   0.472,  73.498,  20.416, 43,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:41:941, 57537196201799,  245.422,    2.000,  800,   2.168, 478.790, 132.997,   0.451,  73.547,  20.430, 42,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:42:049, 57537466943236,  245.531,    2.000,  800,   2.187, 479.027, 133.063,   0.451,  73.596,  20.443, 42,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:42:158, 57537738082486,  245.639,    2.000,  800,   2.189, 479.265, 133.129,   0.475,  73.648,  20.458, 42,  0,   0.000,   0.241,   0.067,  25.000,  350,   0.000
11:33:42:267, 57538008745124,  245.748,    5.000,  800,   2.382, 479.524, 133.201,   0.562,  73.709,  20.475, 41,  0,   0.004,   0.242,   0.067,  25.000,  350,   0.000
11:33:42:375, 57538280133024,  245.857,    2.000,  800,   2.205, 479.764, 133.268,   0.464,  73.759,  20.489, 43,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:42:484, 57538550968561,  245.965,    2.000,  800,   2.178, 480.000, 133.333,   0.453,  73.808,  20.502, 42,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:42:593, 57538822114436,  246.074,    2.000,  800,   2.201, 480.239, 133.400,   0.472,  73.860,  20.517, 43,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:42:701, 57539093072470,  246.183,    3.000,  800,   2.194, 480.478, 133.466,   0.479,  73.912,  20.531, 42,  0,   0.002,   0.242,   0.067,  25.000,  350,   0.000
11:33:42:810, 57539364208824,  246.291,    3.000,  800,   2.294, 480.727, 133.535,   0.494,  73.965,  20.546, 43,  0,   0.002,   0.242,   0.067,  25.000,  350,   0.000
11:33:42:919, 57539635113049,  246.400,    3.000,  800,   2.227, 480.969, 133.602,   0.507,  74.020,  20.561, 42,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:027, 57539906334024,  246.509,    2.000,  800,   2.194, 481.207, 133.669,   0.455,  74.070,  20.575, 42,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:136, 57540177687636,  246.617,    2.000,  800,   2.181, 481.445, 133.735,   0.454,  74.119,  20.589, 43,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:245, 57540448671486,  246.726,    3.000,  800,   2.263, 481.690, 133.803,   0.513,  74.175,  20.604, 43,  0,   0.004,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:354, 57540719858049,  246.835,    3.000,  800,   2.298, 481.940, 133.872,   0.486,  74.228,  20.619, 42,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:462, 57540991363361,  246.944,    3.000,  800,   2.251, 482.185, 133.940,   0.509,  74.283,  20.634, 43,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:571, 57541262404220,  247.052,    2.000,  800,   2.195, 482.424, 134.007,   0.463,  74.333,  20.648, 44,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:680, 57541533619245,  247.161,    2.000,  800,   2.191, 482.662, 134.073,   0.466,  74.384,  20.662, 41,  0,   0.000,   0.242,   0.067,  25.000,  350,   0.000
11:33:43:788, 57541804550970,  247.270,    4.000,  800,   2.286, 482.910, 134.142,   0.504,  74.439,  20.677, 42,  0,   0.005,   0.243,   0.068,  25.000,  350,   0.000
11:33:43:897, 57542075690120,  247.378,    2.000,  800,   2.212, 483.151, 134.209,   0.465,  74.489,  20.692, 43,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:006, 57542346340174,  247.487,    4.000,  800,   2.278, 483.398, 134.277,   0.538,  74.548,  20.708, 43,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:115, 57542617797949,  247.596,    2.000,  800,   2.177, 483.635, 134.343,   0.451,  74.597,  20.721, 41,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:223, 57542888665174,  247.704,    2.000,  800,   2.196, 483.873, 134.409,   0.465,  74.647,  20.735, 41,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:332, 57543159704074,  247.813,    4.000,  800,   2.353, 484.129, 134.480,   0.526,  74.705,  20.751, 42,  0,   0.004,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:440, 57543430793836,  247.922,    3.000,  800,   2.240, 484.373, 134.548,   0.515,  74.761,  20.767, 43,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:549, 57543701313751,  248.030,   14.000, 1300,   2.736, 484.669, 134.630,   0.945,  74.863,  20.795, 43,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:657, 57543971569273,  248.138,   54.000, 1300,   4.794, 485.189, 134.775,   2.796,  75.166,  20.879, 44,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:766, 57544241535602,  248.247,   39.000, 1300,   3.811, 485.601, 134.889,   1.916,  75.373,  20.937, 44,  0,   0.000,   0.243,   0.068,  25.000,  350,   0.000
11:33:44:874, 57544511647975,  248.355,   49.000, 1300,   4.788, 486.120, 135.033,   2.764,  75.673,  21.020, 45,  0,   0.004,   0.244,   0.068,  25.000,  350,   0.000
11:33:44:982, 57544781758730,  248.463,   54.000, 1300,   4.787, 486.638, 135.177,   2.840,  75.980,  21.106, 45,  0,   0.000,   0.244,   0.068,  25.000,  350,   0.000
11:33:45:106, 57545090892428,  248.587,   66.000, 3000,  12.826, 488.228, 135.619,  10.822,  77.321,  21.478, 51,  0,   0.000,   0.244,   0.068,  25.000,  350,   0.000
11:33:45:214, 57545360535110,  248.695,   65.000, 3000,  13.535, 489.691, 136.025,  11.374,  78.551,  21.820, 52,  0,   0.002,   0.244,   0.068,  25.000,  350,   0.000
11:33:45:338, 57545669808871,  248.819,   63.000, 3000,  13.506, 491.365, 136.490,  11.417,  79.967,  22.213, 53,  0,   0.022,   0.247,   0.069,  25.000,  350,   0.000
11:33:45:477, 57546015864219,  248.958,   51.000, 3000,  12.144, 493.050, 136.958,  10.010,  81.355,  22.599, 51,  0,   0.014,   0.249,   0.069,  25.000,  350,   0.000
11:33:45:585, 57546286030678,  249.066,   35.000, 3000,  10.553, 494.193, 137.276,   8.576,  82.284,  22.857, 55,  0,   0.000,   0.249,   0.069,  25.000,  350,   0.000
11:33:45:694, 57546556465861,  249.175,   17.000,  800,   6.826, 494.933, 137.481,   4.954,  82.821,  23.006, 49,  0,   0.000,   0.249,   0.069,  25.000,  350,   0.000
11:33:45:802, 57546827347874,  249.283,   11.000,  800,   2.715, 495.228, 137.563,   0.784,  82.906,  23.030, 46,  0,   0.000,   0.249,   0.069,  25.000,  350,   0.000
